rating,text,date,trip_type,date_status,gpt_sentiment,predicted_tfidf,predicted_roberta
4,"Our guide Maddy was super! Excellent communication, very friendly, informative and engaged with all members of tour. Tour itself was also great although we waited in line for 45 minutes to enter the Emerald cave, which was out of their control. Maddy even went above and beyond taking us to a park to view longhorn sheep! Only downside is we had no food other than a small snack for a tour beginning with pick up at 9:10 and dropped back off at 4:30.",loriSep 20251 contribution0,,unknown_format,正面,負面,正面
5,"We’re thrilled you had a wonderful experience with Faith! She loves sharing the history and stories of the area while making every paddle fun and memorable 🌊📚😄.-Evolution Expeditions Kayaking, Las Vegas",Danielle HFriendsNov 20252 contributions0,,unknown_format,正面,正面,正面
5,"We’re so glad you loved your journey down the Colorado River! 🌊 Stunning scenery, smooth paddling, and unforgettable views make it a must-do adventure for everyone. Thanks for joining us—we can’t wait to see you back on the water!-Evolution Expedition Kayaking, Las Vegas",Angela MCouplesSep 20253 contributions0,,unknown_format,正面,正面,正面
5,"We’re glad you were able to pivot and still have a fantastic adventure on Lake Mead! 🚣‍♀️ Our team loves making every trip smooth, safe, and memorable, no matter the route. Thanks for joining us, and we can’t wait to see you back for another great day on the water!-Evolution Expedition Kayaking, Las Vegas",Neil PiggottSep 20251 contribution0,,unknown_format,正面,正面,正面
4,"Jeff, was a great, interesting and well informed guide. Engaged well with all making the time go too quickly.Only minor issue was starting late. We were fine on time so no big deal, but getting there the requested 30 minutes early and leaving the dock nearly 30 minutes late hopefully not the norm. Only reason A 4 vs a 5.",mike hFamiliesSep 20252 contributions0,,unknown_format,正面,負面,中立
5,"As a group of 3 first-time kayakers, this was an once-in-a-lifetime experience. Kayaking down between the Black Canyon is absolutely breathtaking. From beginning to end, every single one of the Evolution Expeditions staff was professional, courteous and knowledgeable. All staff communicated very clearly and you could sense that safety was a top priority, which was reassuring. Soren, our guide, was excellent. Not only was he a well-equipped leader, he added value to our journey by giving us insight and history of Black Canyon, Emerald Cave and Hoover Dam. The river was busy with various tour companies and kayakers, but our group of 6 kayaks never felt abandoned or lost. Soren facilitated our cave entry by trying a group maneuver which saved time and energy, which was fantastic to see in action and greatly appreciated. On our way back to the beach, we were paddling against the wind which was challenging, but not impossible and we made it back to the beach safe and sound. Soren was well prepared with snacks and water for us which was refreshing and also appreciated. I cannot recommend Evolution Expeditions and our guide, Soren enough. Do not think twice and book!",Madai FAug 20251 contribution1,,unknown_format,正面,正面,正面
5,"This was a GREAT experience kayaking on the Colorado River.  Jeff was an awesome guide.  His love for and knowledge of the area was evident.  I loved hearing all of the history of that section of the river.  He's a wealth of information!  Of everything we have done while in the Las Vegas area, this was one of the best.  Our group of four friends (age 65 to 71)  did the 4 hr kayak trip.  The lunch from Jason's Deli was good and fresh.  The temps were high (108 or so), but it didn't feel that hot because the water was a nice 53 degrees.  So, don't let the temps concern you.  We were able to get in the water a couple of times (on the shore---don't worry, you won't have to get back on the kayak while in deep water).  Definitely do this tour while you're in the area.  A little less than 1 hr drive from LV....the drive was nice with lots of mountains to look at.  This would be good for kids.  Tandem kayaks are available and a parent could definitely handle the kayak with a small child in the front.  Thanks, Jeff for a great experience!  Thanks for being so easy to talk with.",Donna TFriendsAug 2025195 contributions0,,unknown_format,正面,正面,正面
5,"We had a great time kayaking on the Colorado River with our tour guide, Maggie.  I initially wasn’t sure how difficult this would be but it was not hard at all.  We luckily saw quite a few BigHorn Sheep grazing and multiple species of birds and fish.  Maggie was very knowledgeable on the animals and native plants in the area.  Although the temp was over 100 on the day we went, it was not noticeable as the water temp was 53.  We went on the 9am tour which meant we did not get to see the beautiful green water in the cave because the area was shaded but we did not have to wait to go in the cave which was nice.  Maggie did mention that tours in the afternoon have to wait sometimes over an hour to go in due to more people taking tours at that time when the green water is most vibrant.  We still were able to see the green water across from the cave and it was beautiful.  I can’t comment on the transportation because we drove ourselves.  I highly recommend this tour.",FamiliesAug 202517 contributions,,unknown_format,正面,負面,正面
5,Great day out - thoroughly recommend. We were running late (due to issues at car hire at airport) but we messaged ahead and they were very accommodating. There were kayaks in our tour of different abilities. Calvin had great knowledge and was very friendly- the snacks and cold drinks were a great addition. Despite being out in the sun for 3 hrs we did not feel too hot ( although my technique at using the oars ensured I was soaking wet). Good fun with the water guns which were also provided.,Aug 202557 contributions,,unknown_format,正面,負面,正面
5,We really enjoyed our tour especially with our guide Jeff. He is really passionate with his job and even more with Mother Nature. We really appreciated all the explanations about Las Vegas and the Hoover Dam. Going to the Emerald Cave was really nice. We had a beautiful day. The Tour was great thanks to our guide. Kayaking was easy and it was beautiful to see the Mountains.,Cecile MFamiliesAug 20253 contributions0,,unknown_format,正面,正面,正面
5,"The kayaking tour was a thoroughly enjoyable experience, and it exceeded expectations. The scenery was beautiful, and the paddling was great.The tour was made even better by the guide, Petra. Petra was helpful, fun, and knowledgeable about the area. She answered questions and provided insights throughout the excursion. The group felt safe and supported during the trip.Petra's professionalism and engaging personality made the kayaking adventure special. I would definitely recommend this excursion.",Discover35661810585CouplesJun 20251 contribution0,,unknown_format,正面,正面,正面
5,"Thank you so much for the fantastic review! We’re thrilled to hear you had an amazing first kayaking experience with Evolution Expeditions. Faith truly is a gem—knowledgeable, fun, and caring—and we’re so glad she made your trip memorable. It’s great to know you enjoyed the snacks, drinks, and all the fun facts along the way. We appreciate you choosing Evolution Expeditions and can’t wait to welcome you back for another adventure!",FamiliesJul 20251 contribution,,unknown_format,正面,正面,正面
