rating,text,sentiment,predicted_sentiment
5,"The place is small, the dome huge, impressive. It is worth putting it on your list and making time to visit. The Pantheon was the inspiration for the Duomo of Florence, who in turn inspired that of St. Peter and the White House in Washington, D.C. No need to buy tickets online (we went in October at 5:30pm and only did 10 min). Outside there are many people in the square, be careful with pickpockets and take the children by the hand if they are boys because in the crowd they can lose sight of you. Inside there is room to sit because it is a church. You need to dress with knees and shoulders covered.If you need to go to the bathroom, buy a coffee. One of the best gelatories we tried in Italy is on the side. The coffee ""La Casa del Caffe Tazza D'oro"" we liked, they have a great variety, good quality in coffee and has bathrooms. They also have coffee grounds or beans to go. METER: Children under 10 years old do not pay. If you buy tickets you have a certain number of hours to use them. If they expire DO NOT THROW THEM AWAY because it is cheaper to ""reload"" them on the same machine than to buy a new one.  Learn this word: USCITA, it means ""exit.""  Subway doors won't open if you stick your hand or foot in, be careful. There's a yellow line on the floor, stay back.STRIKES: We stayed 4 days in Rome and we got 2 strikes and a march in front of the hotel. There are many strikes all over Italy. Strikes are announced a day or two in advance and there is always a schedule or some line that does guarantee service, but you have to be aware. Check the news a day before your walk or ask at your hotel.TAXIS: Taxis in Rome can only be taken from certain places and there are huge queues. You find them on google maps, they are usually close to very tourist places like the Pantheon or the Colosseum. There is no UBER but limousine service, very expensive. Don't trust me to be able to take a taxi.",中立,中立
4,"One of the oldest Roman temple buildings it’s a Christian church The Pantheon dome remains the single largest, unreinforced concrete dome in the entire world The square in front of the Pantheon is called Piazza della Rotonda",中立,中立
5,"They didn't buy tickets in advance. On the sides of the pantheon there are two queues to the tills-- cash on the left, bank cards on the right. You approach first in a lady, and then she already lets you into a small room-- entrance 5 euros. And then with the ticket, you walk through the main doors of the pantheon. The line of 12 days was fast, 15 minutes maximum. Raphael and his fiancée are buried in the temple. There are benches in the hall and there's a place to sit.",中立,中立
4,The Phantheon is a magnificient place with so much history. The queue was not bad straight in. The only issue was trying to find the book shop to get the tickets not easy at all could be better sign posted.,中立,中立
4,"Beautiful suggestive place and a beautiful dome that deserves to be seen from the inside. A lot of people queuing for the entrance, you find yourself inside tossed by the flow of tourists. The cost of admission is 5€, until a few years ago it was free, I understand that it is still a low figure, but in reality I do not find it right to charge the ticket.Inside although the atmosphere should be collected and prayerful, there are several shouts and shouts, in short I did not fully enjoy the visit.Management can be improved.",負面,負面
4,"The faster lane to get in was definitely worth it. The regular line is very long. Everything was super easy to figure out. However, the audio guided tour isn’t very special.",中立,中立
4,"Clearly an impressive, imposing and important site. The audio guide was alright but the included digital map was poor and made it too hard to follow any sensible directions inside",負面,負面
5,"Long queues to get in the Pantheon and entry fee for adults were only 5 Euros each with children free in.  Beautiful building and good to see. However  if you were short on time and places to see, you can miss the Pantheon as there are other more worthwhile places to visit that cannot be missed in Rome.",中立,中立
5,"Funny story, bought the tickets for 50€ only to go on a Sunday to find out it is free on Sunday just no audio.All good, I know the history, explained it to the wife and enjoyed our day.P.SGo super early!",負面,負面
4,"Come scriveva Stendhal: ""The Pantheon is the most perfect thing we have left of Roman architecture."" It was originally a temple dedicated to all gods, built by urban planner Agrippa in 27 BC. It became a church thanks to Pope Boniface IV, who received it as a gift in 608 AD from an emperor of Byzantium and took the name of S. Maria ad Martyres. Inside is the tomb of Raphael Sanzio, between the fifth and sixth chapels. Noteworthy is the dome, which has a huge opening in the center, the only source of light. Admission costs € 5 for adults, minors enter for free.",中立,中立
